SupportedOrNot,Models,Color,Prefix,OLD_EN_MDX,NEW_EN_MDX,OLD_JP_MDX,NEW_JP_MDX
NS,KM-2530,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-3530,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-4030,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-4230,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-5230,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-6230,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-C830,Color,KM,KMUPD20.MDX,KMUPD20.MDX
NS,KM-C850,Color,KM,KMUPD20.MDX,KMUPD20.MDX
NS,KM-1530,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-1570,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-2030,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-2070,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-2530,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-2530(J),Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-2531(J),Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-3530,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-3530(J),Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-3531(J),Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-4031(J),Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-4230,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-5230,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-623A,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-623B,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,KM-C830(J),Color,KM,KMUPD20.MDX,KMUPD20.MDX
NS,KM-C850(J),Color,KM,KMUPD20.MDX,KMUPD20.MDX
NS,LS-0800,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-1700,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-1800,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-3700,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-3800,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,LS-6300,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-6700,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-670S,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-6800,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-7000,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-7700,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-8000C,Color,KM,KMUPD20.MDX,KMUPD20.MDX
NS,LS-9000,Mono,K,KMUPD10.MDX,KMUPD10.MDX
NS,LS-9500,Mono,KM,KMUPD10.MDX,KMUPD10.MDX
NS,LS-C8008N,Color,KM,KMUPD20.MDX,KMUPD20.MDX
S,FS-C8500DN,Color,K,KMFC8500.MDX,KMF07410.MDX
S,TASKalfa 300i,Mono,K,KMTA300i.MDX,KMK05110.MDX
S,TASKalfa 420i,Mono,K,KMTA420i.MDX,KMK04910.MDX
S,TASKalfa 520i,Mono,K,KMTA520i.MDX,KMK05010.MDX
S,TASKalfa 552ci,Color,K,KMTA552C.MDX,KMK05210.MDX
S,CS 300i,Mono,K,KMTA300i.MDX,KMK05110.MDX
S,CS 420i,Mono,K,KMTA420i.MDX,KMK04910.MDX
S,CS 520i,Mono,K,KMTA520i.MDX,KMK05010.MDX
S,CS 552ci,Color,K,KMTA552C.MDX,KMK05210.MDX
S,LS-C8500DN,Color,K,KMLC8500.MDX,KML03710.MDX
S,TASKalfa 300i(J),Mono,K,KMJT300i.MDX,KMJ05610.MDX
S,TASKalfa 420i(J),Mono,K,KMJT420i.MDX,KMJ05410.MDX
S,TASKalfa 520i(J),Mono,K,KMJT520i.MDX,KMJ05510.MDX
S,TASKalfa 552ci(J),Color,K,KMJT552C.MDX,KMJ05710.MDX
S,FS-2025D,Mono,K,KMFS2025.MDX,KMF07910.MDX
S,FS-3925DN,Mono,K,KMFS3925.MDX,KMF08010.MDX
S,FS-4025DN,Mono,K,KMFS4025.MDX,KMF08110.MDX
S,FS-6975DN,Mono,K,KMFS6975.MDX,KMF08210.MDX
S,LS-4000DN,Mono,K,KMLS4000.MDX,KML02810.MDX
S,FS-1370DN,Mono,K,KMFS1370.MDX,KMF08510.MDX,KMFS1370J.MDX,KMS00910.MDX
S,FS-3040MFP,Mono,K,KMFS3040M.MDX,KMF08610.MDX
S,FS-3140MFP,Mono,K,KMFS3140M.MDX,KMF08710.MDX
S,LS-3140MFP,Mono,K,KMLS3140M.MDX,KML03810.MDX
S,FS-C2026MFP,Color,K,KMFC2026M.MDX,KMF07510.MDX,KMFC2026MJ.MDX,KMS01010.MDX
S,FS-C2126MFP,Color,K,KMFC2126M.MDX,KMF07610.MDX,KMFC2126MJ.MDX,KMS01110.MDX
S,FS-C5150DN,Color,K,KMFC5150.MDX,KMF07710.MDX
S,FS-C5250DN,Color,K,KMFC5250.MDX,KMF07810.MDX,KMFC5250J.MDX,KMS01210.MDX
S,FS-1120D,Mono,K,KMFS1120.MDX,KMF08310.MDX
S,FS-1320D,Mono,K,KMFS1320.MDX,KMF08410.MDX
S,TASKalfa 205c,Color,K,KMTA205C.MDX,KMK05510.MDX,KMJT205C.MDX,KMS01510.MDX
S,TASKalfa 255c,Color,K,KMTA255C.MDX,KMK05610.MDX,KMJT255C.MDX,KMS01610.MDX
S,CS 205c,Color,K,KMTA205C.MDX,KMK05510.MDX,KMJT205C.MDX,KMS01510.MDX
S,CS 255c,Color,K,KMTA255C.MDX,KMK05610.MDX,KMJT255C.MDX,KMS01610.MDX
S,FS-C8020MFP,Color,K,KMTA205C.MDX,KMK05510.MDX
S,FS-C8025MFP,Color,K,KMTA255C.MDX,KMK05610.MDX
S,TASKalfa 255,Mono,K,KMTA255.MDX,KMK05310.MDX,KMJT255.MDX,KMS01310.MDX
S,TASKalfa 305,Mono,K,KMTA305.MDX,KMK05410.MDX,KMJT305.MDX,KMS01410.MDX
S,CS 255,Mono,K,KMTA255.MDX,KMK05310.MDX,KMJT255.MDX,KMS01310.MDX
S,CS 305,Mono,K,KMTA305.MDX,KMK05410.MDX,KMJT305.MDX,KMS01410.MDX
S,FS-6025MFP,Mono,K,KMTA255.MDX,KMK05310.MDX
S,FS-6030MFP,Mono,K,KMTA305.MDX,KMK05410.MDX
S,TASKalfa 3050ci,Color,K,KMTA3050C.MDX,KMK05710.MDX
S,TASKalfa 3550ci,Color,K,KMTA3550C.MDX,KMK05810.MDX
S,TASKalfa 4550ci,Color,K,KMTA4550C.MDX,KMK05910.MDX
S,TASKalfa 5550ci,Color,K,KMTA5550C.MDX,KMK06010.MDX
S,CS 3050ci,Color,K,KMTA3050C.MDX,KMK05710.MDX,KMJT3050C.MDX,KMJ05810.MDX
S,CS 3550ci,Color,K,KMTA3550C.MDX,KMK05810.MDX,KMJT3550C.MDX,KMJ05910.MDX
S,CS 4550ci,Color,K,KMTA4550C.MDX,KMK05910.MDX,KMJT4550C.MDX,KMJ06010.MDX
S,CS 5550ci,Color,K,KMTA5550C.MDX,KMK06010.MDX,KMJT5550C.MDX,KMJ06110.MDX
S,TASKalfa 3500i,Mono,K,KMTA3500i.MDX,KMK06310.MDX
S,TASKalfa 4500i,Mono,K,KMTA4500i.MDX,KMK06410.MDX
S,TASKalfa 5500i,Mono,K,KMTA5500i.MDX,KMK06510.MDX
S,CS 3500i,Mono,K,KMTA3500i.MDX,KMK06310.MDX,KMJT3500i.MDX,KMJ06410.MDX
S,CS 4500i,Mono,K,KMTA4500i.MDX,KMK06410.MDX,KMJT4500i.MDX,KMJ06510.MDX
S,CS 5500i,Mono,K,KMTA5500i.MDX,KMK06510.MDX,KMJT5500i.MDX,KMJ06610.MDX
S,TASKalfa 6500i,Mono,K,KMTA6500i.MDX,KMK06610.MDX
S,TASKalfa 8000i,Mono,K,KMTA8000i.MDX,KMK06710.MDX
S,CS 6500i,Mono,K,KMTA6500i.MDX,KMK06610.MDX,KMJT6500i.MDX,KMJ06710.MDX
S,CS 8000i,Mono,K,KMTA8000i.MDX,KMK06710.MDX,KMJT8000i.MDX,KMJ06810.MDX
S,TASKalfa 6550ci,Color,K,KMTA6550C.MDX,KMK06110.MDX
S,TASKalfa 7550ci,Color,K,KMTA7550C.MDX,KMK06210.MDX
S,CS 6550ci,Color,K,KMTA6550C.MDX,KMK06110.MDX,KMJT6550C.MDX,KMJ06210.MDX
S,CS 7550ci,Color,K,KMTA7550C.MDX,KMK06210.MDX,KMJT7550C.MDX,KMJ06310.MDX
S,FS-C2526MFP,Color,K,KMFC2526M.MDX,KMF09110.MDX
S,FS-C2626MFP,Color,K,KMFC2626M.MDX,KMF09210.MDX,KMFC2626MJ.MDX,KMS01810.MDX
S,FS-C2026MFP+,Color,K,KMFC2226M.MDX,KMF09310.MDX,KMFC2226MJ.MDX,KMS01910.MDX
S,FS-C2126MFP+,Color,K,KMFC2326M.MDX,KMF09410.MDX,KMFC2326MJ.MDX,KMS02010.MDX
S,FS-3540MFP,Mono,K,KMFS3540M.MDX,KMF09510.MDX
S,FS-3640MFP,Mono,K,KMFS3640M.MDX,KMF09610.MDX
S,FS-3040MFP+,Mono,K,KMFS3240M.MDX,KMF09710.MDX
S,FS-3140MFP+,Mono,K,KMFS3340M.MDX,KMF09810.MDX
S,LS-3140MFP+,Mono,K,KMLS3140MP.MDX,KML04010.MDX
S,LS-3640MFP,Mono,K,KMLS3640M.MDX,KML03910.MDX
S,TASKalfa 3050ci(J),Color,K,KMJT3050C.MDX,KMJ05810.MDX
S,TASKalfa 3550ci(J),Color,K,KMJT3550C.MDX,KMJ05910.MDX
S,TASKalfa 4550ci(J),Color,K,KMJT4550C.MDX,KMJ06010.MDX
S,TASKalfa 5550ci(J),Color,K,KMJT5550C.MDX,KMJ06110.MDX
S,TASKalfa 3500i(J),Mono,K,KMJT3500i.MDX,KMJ06410.MDX
